station_id,date,wind_direction_deg,vector_avg_wind_speed_ms,avg_wind_speed_ms
225,2021-04-13,294.0,4.2,4.7
225,2021-04-14,10.0,5.4,5.8
225,2021-04-15,39.0,5.3,5.7
225,2021-04-16,12.0,5.7,5.9
225,2021-04-17,3.0,6.5,6.7
225,2021-04-18,354.0,3.2,3.6
225,2021-04-19,33.0,3.3,3.9
225,2021-04-20,22.0,2.6,3.8
225,2021-04-21,10.0,7.6,7.8
225,2021-04-22,6.0,5.5,5.8
225,2021-04-23,359.0,3.7,4.2
225,2021-04-24,47.0,5.3,5.9
225,2021-04-25,19.0,6.8,7.1
225,2021-04-26,40.0,5.4,5.9
225,2021-04-27,82.0,6.2,6.3
225,2021-04-28,56.0,7.2,7.5
225,2021-04-29,337.0,8.6,9.7
225,2021-04-30,334.0,4.4,4.8
225,2021-05-01,309.0,5.2,6.1
225,2021-05-02,301.0,5.7,6.8
225,2021-05-03,218.0,9.6,9.8
225,2021-05-04,245.0,15.6,16.9
225,2021-05-05,280.0,11.0,11.4
225,2021-05-06,276.0,4.2,5.1
225,2021-05-07,263.0,5.0,6.1
225,2021-05-08,169.0,6.4,7.0
225,2021-05-09,177.0,4.7,5.5
225,2021-05-10,196.0,4.5,5.5
225,2021-05-11,49.0,1.4,3.1
225,2021-05-12,228.0,2.6,4.3
225,2021-05-13,61.0,4.0,4.7
225,2021-05-14,5.0,3.8,4.2
225,2021-05-15,356.0,1.5,2.1
225,2021-05-16,233.0,5.1,5.5
225,2021-05-17,279.0,2.1,4.4
225,2021-05-18,258.0,3.8,4.3
225,2021-05-19,263.0,4.2,5.1
225,2021-05-20,211.0,5.4,6.6
225,2021-05-21,218.0,18.5,18.5
225,2021-05-22,254.0,10.6,11.5
225,2021-05-23,212.0,5.6,6.6
225,2021-05-24,191.0,5.6,6.0
225,2021-05-25,252.0,8.2,8.9
225,2021-05-26,275.0,8.7,9.3
225,2021-05-27,319.0,8.1,9.1
225,2021-05-28,16.0,2.8,3.8
225,2021-05-29,19.0,4.9,5.8
225,2021-05-30,49.0,5.1,5.9
225,2021-05-31,68.0,5.0,5.5
225,2021-06-01,82.0,6.2,6.3
225,2021-06-02,78.0,6.6,6.6
225,2021-06-03,214.0,4.3,4.5
225,2021-06-04,355.0,3.0,4.5
225,2021-06-05,332.0,6.3,6.7
225,2021-06-06,343.0,4.8,5.3
225,2021-06-07,9.0,4.0,4.6
225,2021-06-08,20.0,1.9,3.1
225,2021-06-09,237.0,1.9,2.6
225,2021-06-10,227.0,3.6,3.9
225,2021-06-11,220.0,6.6,6.7
225,2021-06-12,310.0,5.4,5.9
225,2021-06-13,307.0,1.6,2.5
225,2021-06-14,269.0,0.8,4.6
225,2021-06-15,15.0,5.0,5.7
225,2021-06-16,82.0,2.1,3.8
225,2021-06-17,192.0,0.8,4.7
225,2021-06-18,92.0,3.5,5.6
225,2021-06-19,256.0,3.1,7.0
225,2021-06-20,12.0,5.1,5.8
225,2021-06-21,31.0,7.3,7.4
225,2021-06-22,17.0,7.7,7.9
225,2021-06-23,21.0,5.5,5.6
225,2021-06-24,338.0,2.6,3.8
225,2021-06-25,211.0,5.6,6.1
225,2021-06-26,39.0,3.3,4.7
225,2021-06-27,66.0,7.0,8.0
225,2021-06-28,40.0,3.3,4.6
225,2021-06-29,10.0,6.5,6.6
225,2021-06-30,337.0,6.5,7.3
225,2021-07-01,275.0,7.5,7.8
225,2021-07-02,293.0,2.5,3.6
225,2021-07-03,132.0,1.9,3.7
225,2021-07-04,231.0,2.7,3.6
225,2021-07-05,217.0,5.7,6.8
225,2021-07-06,208.0,12.0,12.8
225,2021-07-07,214.0,6.8,7.5
225,2021-07-08,231.0,3.2,3.9
225,2021-07-09,260.0,2.3,3.3
225,2021-07-10,354.0,1.5,2.6
225,2021-07-11,13.0,1.0,3.0
225,2021-07-12,62.0,3.6,4.2
225,2021-07-13,358.0,7.5,7.8
225,2021-07-14,347.0,9.8,9.9
225,2021-07-15,360.0,11.7,11.7
225,2021-07-16,358.0,7.9,8.1
225,2021-07-17,357.0,5.6,5.9
225,2021-07-18,336.0,2.7,3.9
225,2021-07-19,26.0,4.2,4.6
225,2021-07-20,37.0,2.5,3.9
225,2021-07-21,4.0,1.7,3.6
225,2021-07-22,10.0,6.1,6.3
225,2021-07-23,35.0,5.1,5.6
225,2021-07-24,85.0,3.7,5.5
225,2021-07-25,251.0,1.1,2.7
225,2021-07-26,263.0,1.7,3.4
225,2021-07-27,203.0,5.3,5.7
225,2021-07-28,219.0,11.8,12.5
225,2021-07-29,237.0,13.0,13.1
225,2021-07-30,212.0,8.7,9.4
225,2021-07-31,260.0,10.4,10.6
225,2021-08-01,304.0,4.9,5.7
225,2021-08-02,319.0,4.4,4.5
225,2021-08-03,45.0,2.9,3.6
225,2021-08-04,73.0,3.1,3.7
225,2021-08-05,97.0,0.7,2.7
225,2021-08-06,211.0,10.7,11.3
225,2021-08-07,191.0,6.5,7.0
225,2021-08-08,229.0,14.4,14.6
225,2021-08-09,222.0,11.1,11.5
225,2021-08-10,243.0,7.2,7.4
225,2021-08-11,214.0,4.7,5.3
225,2021-08-12,214.0,4.7,5.1
225,2021-08-13,236.0,8.9,9.0
225,2021-08-14,230.0,7.6,7.8
225,2021-08-15,231.0,8.1,8.2
225,2021-08-16,297.0,11.8,12.0
225,2021-08-17,279.0,8.8,9.3
225,2021-08-18,265.0,7.8,8.1
225,2021-08-19,258.0,6.8,7.1
225,2021-08-20,248.0,5.2,5.3
225,2021-08-21,125.0,1.9,3.0
225,2021-08-22,353.0,5.5,6.1
225,2021-08-23,29.0,7.7,7.8
225,2021-08-24,26.0,5.7,6.1
225,2021-08-25,347.0,5.8,6.4
225,2021-08-26,356.0,7.9,8.5
225,2021-08-27,3.0,8.8,9.1
225,2021-08-28,21.0,9.1,9.2
225,2021-08-29,4.0,8.8,9.1
225,2021-08-30,12.0,8.3,8.5
225,2021-08-31,12.0,6.9,7.0
225,2021-09-01,19.0,4.5,4.8
225,2021-09-02,32.0,3.9,4.3
225,2021-09-03,62.0,5.6,5.8
225,2021-09-04,71.0,6.5,6.6
225,2021-09-05,81.0,5.1,5.1
225,2021-09-06,56.0,1.1,2.3
225,2021-09-07,120.0,1.2,3.0
225,2021-09-08,92.0,4.5,4.5
225,2021-09-09,187.0,2.7,4.0
225,2021-09-10,206.0,5.0,5.3
225,2021-09-11,235.0,8.6,8.7
225,2021-09-12,289.0,4.1,5.3
225,2021-09-13,75.0,3.9,4.4
225,2021-09-14,94.0,5.2,5.5
225,2021-09-15,292.0,5.2,6.5
225,2021-09-16,283.0,5.8,6.0
225,2021-09-17,218.0,2.4,3.5
225,2021-09-18,97.0,3.0,3.5
225,2021-09-19,89.0,5.5,5.6
225,2021-09-20,83.0,4.9,5.2
225,2021-09-21,234.0,3.8,4.7
225,2021-09-22,235.0,8.0,8.1
225,2021-09-23,265.0,8.9,9.9
225,2021-09-24,233.0,9.1,9.2
225,2021-09-25,219.0,3.4,4.4
225,2021-09-26,179.0,2.8,3.6
225,2021-09-27,220.0,6.3,8.8
225,2021-09-28,193.0,5.9,6.9
225,2021-09-29,278.0,7.8,10.4
225,2021-09-30,226.0,11.2,13.0
225,2021-10-01,194.0,8.8,9.5
225,2021-10-02,173.0,6.5,7.4
225,2021-10-03,219.0,9.8,10.3
225,2021-10-04,187.0,9.0,9.6
225,2021-10-05,205.0,6.8,9.5
225,2021-10-06,299.0,8.3,9.8
225,2021-10-07,297.0,1.4,3.4
225,2021-10-08,90.0,3.9,4.0
225,2021-10-09,86.0,3.9,4.0
225,2021-10-10,328.0,2.6,3.9
225,2021-10-11,324.0,8.3,8.5
225,2021-10-12,341.0,7.7,9.0
225,2021-10-13,294.0,5.7,7.0
225,2021-10-14,261.0,10.0,10.5
225,2021-10-15,319.0,6.5,8.4
225,2021-10-16,233.0,6.0,6.8
225,2021-10-17,197.0,7.4,7.5
225,2021-10-18,168.0,5.8,5.8
225,2021-10-19,204.0,10.4,10.5
225,2021-10-20,216.0,13.1,13.5
225,2021-10-21,303.0,12.1,13.6
225,2021-10-22,289.0,12.3,13.5
225,2021-10-23,197.0,2.9,5.8
225,2021-10-24,166.0,5.3,5.4
225,2021-10-25,196.0,7.4,7.7
225,2021-10-26,223.0,9.5,10.0
225,2021-10-27,209.0,10.8,11.0
225,2021-10-28,167.0,6.9,7.0
225,2021-10-29,172.0,8.5,8.9
225,2021-10-30,180.0,5.9,7.0
225,2021-10-31,181.0,7.4,8.3
225,2021-11-01,197.0,12.0,12.3
225,2021-11-02,164.0,3.5,4.5
225,2021-11-03,168.0,1.6,2.4
225,2021-11-04,351.0,5.4,6.3
225,2021-11-05,295.0,6.4,7.6
225,2021-11-06,244.0,12.7,12.9
225,2021-11-07,292.0,12.3,12.6
225,2021-11-08,273.0,4.7,6.2
225,2021-11-09,186.0,7.3,7.4
225,2021-11-10,198.0,5.7,5.9
225,2021-11-11,196.0,5.1,5.3
225,2021-11-12,177.0,7.0,7.3
225,2021-11-13,310.0,2.9,4.4
225,2021-11-14,79.0,5.1,5.2
225,2021-11-15,70.0,4.4,4.6
225,2021-11-16,160.0,3.0,3.5
225,2021-11-17,271.0,7.4,9.1
225,2021-11-18,249.0,9.5,9.6
225,2021-11-19,260.0,7.3,7.3
225,2021-11-20,258.0,8.0,8.2
225,2021-11-21,2.0,7.6,8.3
225,2021-11-22,28.0,4.0,4.4
225,2021-11-23,352.0,3.5,4.5
225,2021-11-24,177.0,4.6,4.7
225,2021-11-25,324.0,6.4,7.6
225,2021-11-26,232.0,6.2,9.3
225,2021-11-27,233.0,2.8,4.8
225,2021-11-28,21.0,4.8,5.5
225,2021-11-29,317.0,8.8,11.2
225,2021-11-30,273.0,8.3,10.3
225,2021-12-01,274.0,11.6,15.3
225,2021-12-02,341.0,4.9,7.0
225,2021-12-03,217.0,11.8,12.5
225,2021-12-04,231.0,5.0,7.0
225,2021-12-05,125.0,3.2,4.8
225,2021-12-06,164.0,4.0,6.2
225,2021-12-07,199.0,4.3,9.1
225,2021-12-08,184.0,9.6,9.8
225,2021-12-09,177.0,7.2,7.3
225,2021-12-10,121.0,3.2,3.8
225,2021-12-11,234.0,3.6,6.0
225,2021-12-12,214.0,8.9,9.1
225,2021-12-13,209.0,8.3,8.3
225,2021-12-14,218.0,7.9,8.0
225,2021-12-15,227.0,6.6,6.7
225,2021-12-16,263.0,2.5,3.1
225,2021-12-17,41.0,2.2,2.6
225,2021-12-18,360.0,2.0,2.7
225,2021-12-19,348.0,6.4,6.9
225,2021-12-20,69.0,2.7,3.2
225,2021-12-21,129.0,2.7,2.8
225,2021-12-22,143.0,3.5,3.6
225,2021-12-23,209.0,7.7,8.6
225,2021-12-24,283.0,2.7,7.2
225,2021-12-25,83.0,10.4,10.5
225,2021-12-26,96.0,6.8,6.9
225,2021-12-27,135.0,4.5,4.6
225,2021-12-28,230.0,5.1,8.4
225,2021-12-29,230.0,5.8,7.4
225,2021-12-30,219.0,11.9,11.9
225,2021-12-31,219.0,11.5,11.6
225,2022-01-01,199.0,8.7,8.8
242,2016-12-31,231.0,8.8,8.8
242,2017-01-01,250.0,3.9,9.5
242,2017-01-02,331.0,9.0,9.8
242,2017-01-03,282.0,11.9,12.2
242,2017-01-04,335.0,13.7,14.3
242,2017-01-05,80.0,4.3,6.3
242,2017-01-06,184.0,7.2,7.3
242,2017-01-07,258.0,3.1,6.7
242,2017-01-08,308.0,1.9,3.4
242,2017-01-09,196.0,7.7,8.0
242,2017-01-10,239.0,4.5,5.6
242,2017-01-11,267.0,13.0,15.1
242,2017-01-12,265.0,8.6,11.1
242,2017-01-13,319.0,12.2,14.0
242,2017-01-14,326.0,12.1,12.7
242,2017-01-15,344.0,3.4,4.8
242,2017-01-16,122.0,1.8,2.6
242,2017-01-17,182.0,3.5,3.5
242,2017-01-18,184.0,4.1,4.2
242,2017-01-19,192.0,3.0,3.0
242,2017-01-20,152.0,0.9,1.3
242,2017-01-21,105.0,4.0,4.1
242,2017-01-22,163.0,2.0,2.8
242,2017-01-23,258.0,2.7,3.8
242,2017-01-24,161.0,2.5,4.0
242,2017-01-25,158.0,4.9,5.4
242,2017-01-26,132.0,7.2,7.3
242,2017-01-27,144.0,6.8,7.2
242,2017-01-28,164.0,6.5,7.0
242,2017-01-29,201.0,6.8,7.3
242,2017-01-30,63.0,4.4,6.0
242,2017-01-31,114.0,3.8,5.0
242,2017-02-01,145.0,9.9,10.0
242,2017-02-02,150.0,7.9,8.0
242,2017-02-03,159.0,5.1,5.9
242,2017-02-04,144.0,2.9,5.0
242,2017-02-05,58.0,1.2,2.1
242,2017-02-06,95.0,4.6,5.1
242,2017-02-07,99.0,10.3,10.4
242,2017-02-08,78.0,9.6,9.7
242,2017-02-09,80.0,7.7,7.8
242,2017-02-10,88.0,7.2,7.3
242,2017-02-11,74.0,8.7,8.8
242,2017-02-12,83.0,11.2,11.3
242,2017-02-13,85.0,9.7,9.7
242,2017-02-14,112.0,6.3,6.7
242,2017-02-15,165.0,4.9,5.6
242,2017-02-16,229.0,8.7,8.9
242,2017-02-17,294.0,5.8,6.2
242,2017-02-18,220.0,6.5,6.6
242,2017-02-19,244.0,7.2,7.7
242,2017-02-20,249.0,9.7,10.3
242,2017-02-21,250.0,7.7,8.8
242,2017-02-22,253.0,10.3,10.5
242,2017-02-23,244.0,9.3,13.4
242,2017-02-24,304.0,7.2,8.0
242,2017-02-25,213.0,11.8,11.9
242,2017-02-26,215.0,13.3,13.3
242,2017-02-27,199.0,11.5,12.2
242,2017-02-28,231.0,10.4,11.0
242,2017-03-01,231.0,6.4,6.9
242,2017-03-02,254.0,9.1,9.8
242,2017-03-03,152.0,5.6,7.0
242,2017-03-04,170.0,4.8,5.7
242,2017-03-05,182.0,8.1,9.0
242,2017-03-06,73.0,1.5,3.6
242,2017-03-07,87.0,1.1,3.5
242,2017-03-08,214.0,5.3,7.5
242,2017-03-09,276.0,6.4,8.6
242,2017-03-10,244.0,2.2,4.4
242,2017-03-11,140.0,4.9,5.0
242,2017-03-12,121.0,5.6,5.7
242,2017-03-13,270.0,2.5,4.1
242,2017-03-14,237.0,7.4,7.5
242,2017-03-15,262.0,4.6,5.1
242,2017-03-16,228.0,7.6,7.9
242,2017-03-17,257.0,10.5,11.5
242,2017-03-18,278.0,6.1,7.4
242,2017-03-19,237.0,10.8,10.9
242,2017-03-20,230.0,10.9,11.2
242,2017-03-21,243.0,9.5,10.2
242,2017-03-22,145.0,4.7,6.1
242,2017-03-23,68.0,8.8,9.0
242,2017-03-24,63.0,6.5,6.8
242,2017-03-25,35.0,4.6,4.7
242,2017-03-26,44.0,5.4,5.6
242,2017-03-27,74.0,4.4,4.9
242,2017-03-28,220.0,3.1,4.8
242,2017-03-29,231.0,8.9,9.0
242,2017-03-30,210.0,7.8,8.3
242,2017-03-31,200.0,6.7,7.7
242,2017-04-01,202.0,4.7,5.1
242,2017-04-02,294.0,2.6,4.7
242,2017-04-03,139.0,2.6,3.1
242,2017-04-04,238.0,0.5,3.5
242,2017-04-05,322.0,8.3,8.5
242,2017-04-06,313.0,6.1,7.4
242,2017-04-07,290.0,5.3,5.6
242,2017-04-08,306.0,1.6,2.3
242,2017-04-09,205.0,4.5,5.4
242,2017-04-10,313.0,8.7,8.9
242,2017-04-11,261.0,7.5,8.0
242,2017-04-12,268.0,9.9,10.0
242,2017-04-13,294.0,8.2,8.6
242,2017-04-14,250.0,7.9,8.5
242,2017-04-15,288.0,10.6,10.7
242,2017-04-16,304.0,7.7,7.8
242,2017-04-17,343.0,7.5,7.8
242,2017-04-18,45.0,5.7,6.8
242,2017-04-19,85.0,2.5,3.4
242,2017-04-20,233.0,6.7,7.1
242,2017-04-21,283.0,6.7,7.6
242,2017-04-22,326.0,10.2,10.3
242,2017-04-23,295.0,5.5,7.8
242,2017-04-24,265.0,7.4,8.4
242,2017-04-25,307.0,7.6,8.7
242,2017-04-26,357.0,5.5,5.9
242,2017-04-27,277.0,7.5,8.2
242,2017-04-28,312.0,5.7,6.0
242,2017-04-29,31.0,1.8,4.4
242,2017-04-30,111.0,10.2,10.3
242,2017-05-01,123.0,5.9,6.8
242,2017-05-02,61.0,6.8,7.5
242,2017-05-03,63.0,8.8,8.9
242,2017-05-04,64.0,10.8,10.8
242,2017-05-05,61.0,7.7,8.1
242,2017-05-06,63.0,7.0,7.5
242,2017-05-07,340.0,6.7,7.3
242,2017-05-08,16.0,8.5,9.0
242,2017-05-09,345.0,3.9,4.3
242,2017-05-10,300.0,1.8,3.5
242,2017-05-11,82.0,7.4,8.1
242,2017-05-12,170.0,4.2,5.1
242,2017-05-13,212.0,6.0,6.5
242,2017-05-14,217.0,6.0,6.7
242,2017-05-15,207.0,6.4,6.8
242,2017-05-16,218.0,8.7,8.8
242,2017-05-17,113.0,2.5,3.5
242,2017-05-18,357.0,3.1,5.8
242,2017-05-19,199.0,7.0,11.2
242,2017-05-20,217.0,7.3,7.5
242,2017-05-21,228.0,3.0,5.2
242,2017-05-22,111.0,4.4,4.8
242,2017-05-23,286.0,5.7,6.3
242,2017-05-24,296.0,4.1,4.8
242,2017-05-25,356.0,2.8,3.3
242,2017-05-26,78.0,6.0,6.3
242,2017-05-27,158.0,4.9,7.8
242,2017-05-28,254.0,5.4,5.9
242,2017-05-29,47.0,4.9,5.4
242,2017-05-30,247.0,7.9,8.0
242,2017-05-31,327.0,3.3,4.1
242,2017-06-01,86.0,1.6,2.9
242,2017-06-02,85.0,0.9,3.2
242,2017-06-03,309.0,2.0,4.8
242,2017-06-04,257.0,6.9,7.4
242,2017-06-05,212.0,8.1,9.1
242,2017-06-06,204.0,13.3,15.1
242,2017-06-07,252.0,14.5,14.8
242,2017-06-08,220.0,9.7,10.0
242,2017-06-09,232.0,5.0,6.5
242,2017-06-10,211.0,6.0,6.4
242,2017-06-11,232.0,9.1,9.5
242,2017-06-12,260.0,11.2,11.3
242,2017-06-13,280.0,5.7,5.8
242,2017-06-14,95.0,2.4,4.0
242,2017-06-15,202.0,4.0,7.6
242,2017-06-16,290.0,9.2,9.4
242,2017-06-17,283.0,4.9,5.2
242,2017-06-18,257.0,1.0,3.0
242,2017-06-19,34.0,2.6,3.0
242,2017-06-20,47.0,7.0,7.1
242,2017-06-21,98.0,5.0,5.5
242,2017-06-22,246.0,7.6,9.6
242,2017-06-23,251.0,8.9,9.5
242,2017-06-24,248.0,9.0,9.3
242,2017-06-25,271.0,6.8,7.1
242,2017-06-26,325.0,4.3,5.2
242,2017-06-27,74.0,7.4,7.5
242,2017-06-28,124.0,4.5,7.5
242,2017-06-29,219.0,5.2,5.5
242,2017-06-30,288.0,5.4,5.9
242,2017-07-01,338.0,7.4,8.9
242,2017-07-02,290.0,7.0,7.7
242,2017-07-03,249.0,7.4,9.1
242,2017-07-04,28.0,2.7,4.4
242,2017-07-05,82.0,4.8,5.5
242,2017-07-06,99.0,4.1,4.6
242,2017-07-07,294.0,3.1,4.3
242,2017-07-08,318.0,3.5,3.9
242,2017-07-09,268.0,0.3,2.6
242,2017-07-10,178.0,3.4,5.5
242,2017-07-11,249.0,6.3,6.7
242,2017-07-12,347.0,8.2,9.7
242,2017-07-13,312.0,2.5,3.4
242,2017-07-14,293.0,7.2,9.0
242,2017-07-15,250.0,5.5,7.2
242,2017-07-16,267.0,5.4,6.8
242,2017-07-17,301.0,2.9,3.5
242,2017-07-18,76.0,6.5,6.8
242,2017-07-19,106.0,5.3,7.1
242,2017-07-20,236.0,6.4,7.1
242,2017-07-21,145.0,2.8,4.4
242,2017-07-22,136.0,2.9,6.1
242,2017-07-23,235.0,5.1,5.5
242,2017-07-24,25.0,4.0,4.5
242,2017-07-25,350.0,8.8,8.9
242,2017-07-26,243.0,3.0,6.3
242,2017-07-27,251.0,8.5,8.8
242,2017-07-28,233.0,11.3,11.8
242,2017-07-29,232.0,7.6,8.5
242,2017-07-30,221.0,7.3,8.5
242,2017-07-31,227.0,7.8,8.0
242,2017-08-01,221.0,5.4,5.8
242,2017-08-02,213.0,7.2,7.7
242,2017-08-03,224.0,13.3,13.8
242,2017-08-04,252.0,11.0,11.1
242,2017-08-05,276.0,8.1,8.1
242,2017-08-06,255.0,5.6,6.4
242,2017-08-07,214.0,5.2,5.9
242,2017-08-08,66.0,3.1,5.4
242,2017-08-09,252.0,6.2,7.0
242,2017-08-10,20.0,5.6,5.8
242,2017-08-11,261.0,3.9,4.8
242,2017-08-12,281.0,7.6,7.8
242,2017-08-13,26.0,3.1,4.5
242,2017-08-14,129.0,5.9,6.1
242,2017-08-15,233.0,2.4,4.3
242,2017-08-16,190.0,3.4,4.5
242,2017-08-17,201.0,7.9,8.4
242,2017-08-18,235.0,7.5,7.9
242,2017-08-19,260.0,9.3,9.8
242,2017-08-20,280.0,9.7,9.8
242,2017-08-21,347.0,1.8,3.1
242,2017-08-22,99.0,5.6,5.9
242,2017-08-23,123.0,5.7,7.2
242,2017-08-24,262.0,7.0,7.4
242,2017-08-25,272.0,1.6,4.1
242,2017-08-26,255.0,0.3,3.7
242,2017-08-27,280.0,3.6,3.8
242,2017-08-28,125.0,1.2,2.0
242,2017-08-29,252.0,2.1,5.0
242,2017-08-30,14.0,9.2,9.7
242,2017-08-31,305.0,5.2,6.3
242,2017-09-01,337.0,1.3,2.5
242,2017-09-02,13.0,3.1,3.6
242,2017-09-03,118.0,1.9,3.0
242,2017-09-04,176.0,3.8,4.6
242,2017-09-05,215.0,7.7,8.3
242,2017-09-06,291.0,10.0,10.5
242,2017-09-07,258.0,8.1,8.8
242,2017-09-08,248.0,8.7,9.0
242,2017-09-09,238.0,4.0,4.8
242,2017-09-10,206.0,9.5,9.9
242,2017-09-11,238.0,12.1,12.7
242,2017-09-12,255.0,9.5,10.8
242,2017-09-13,252.0,15.7,17.8
242,2017-09-14,297.0,11.4,12.8
242,2017-09-15,284.0,6.7,8.3
242,2017-09-16,233.0,2.2,4.1
242,2017-09-17,217.0,3.0,3.5
242,2017-09-18,90.0,1.1,4.0
242,2017-09-19,309.0,4.5,5.0
242,2017-09-20,249.0,6.2,7.1
242,2017-09-21,174.0,6.1,6.4
242,2017-09-22,251.0,1.4,3.5
242,2017-09-23,133.0,1.6,3.0
242,2017-09-24,93.0,4.8,4.9
242,2017-09-25,86.0,4.4,4.7
242,2017-09-26,85.0,4.5,4.6
242,2017-09-27,110.0,5.7,5.8
242,2017-09-28,138.0,5.8,6.0
242,2017-09-29,163.0,5.1,5.9
242,2017-09-30,257.0,3.1,3.8
242,2017-10-01,180.0,11.1,11.2
242,2017-10-02,259.0,12.3,13.2
242,2017-10-03,289.0,11.3,11.4
242,2017-10-04,264.0,13.8,13.9
242,2017-10-05,294.0,14.0,16.0
242,2017-10-06,319.0,12.5,13.0
242,2017-10-07,274.0,11.6,12.8
242,2017-10-08,336.0,6.6,6.8
242,2017-10-09,253.0,4.1,4.6
242,2017-10-10,244.0,8.5,8.7
242,2017-10-11,231.0,13.4,13.8
242,2017-10-12,268.0,10.9,11.1
242,2017-10-13,225.0,9.9,10.0
242,2017-10-14,224.0,8.1,8.3
242,2017-10-15,188.0,5.5,5.8
242,2017-10-16,201.0,6.4,7.0
242,2017-10-17,241.0,10.5,10.6
242,2017-10-18,100.0,3.2,4.5
242,2017-10-19,143.0,5.9,6.1
242,2017-10-20,213.0,7.6,9.9
242,2017-10-21,196.0,10.2,10.6
242,2017-10-22,255.0,11.1,12.6
242,2017-10-23,276.0,7.9,9.7
242,2017-10-24,220.0,8.7,9.1
242,2017-10-25,256.0,9.0,9.9
242,2017-10-26,284.0,7.4,8.0
242,2017-10-27,323.0,10.8,11.3
242,2017-10-28,286.0,14.5,14.5
242,2017-10-29,340.0,15.2,15.4
242,2017-10-30,335.0,8.0,8.5
242,2017-10-31,,,8.8
242,2017-11-01,245.0,8.9,9.1
242,2017-11-02,309.0,5.7,6.3
242,2017-11-03,197.0,4.6,4.6
242,2017-11-04,203.0,4.7,7.9
242,2017-11-05,307.0,8.3,9.1
242,2017-11-06,323.0,2.3,5.4
242,2017-11-07,161.0,5.3,5.8
242,2017-11-08,97.0,2.3,3.2
242,2017-11-09,259.0,6.0,7.3
242,2017-11-10,287.0,13.0,13.8
242,2017-11-11,303.0,10.3,10.8
242,2017-11-12,339.0,8.3,9.3
242,2017-11-13,337.0,10.0,10.5
242,2017-11-14,257.0,8.4,8.5
242,2017-11-15,215.0,3.4,4.2
242,2017-11-16,257.0,3.8,7.0
242,2017-11-17,283.0,7.2,7.7
242,2017-11-18,292.0,11.8,12.9
242,2017-11-19,319.0,12.7,12.9
242,2017-11-20,255.0,6.2,8.3
242,2017-11-21,241.0,7.1,7.6
242,2017-11-22,206.0,12.7,13.3
242,2017-11-23,228.0,11.1,13.3
242,2017-11-24,273.0,6.9,7.0
242,2017-11-25,278.0,8.9,9.2
242,2017-11-26,280.0,12.3,12.5
242,2017-11-27,259.0,13.4,13.9
242,2017-11-28,283.0,10.4,11.0
242,2017-11-29,356.0,2.6,4.2
242,2017-11-30,352.0,4.8,5.6
242,2017-12-01,65.0,2.2,3.0
242,2017-12-02,240.0,4.9,5.8
242,2017-12-03,310.0,8.1,9.1
242,2017-12-04,307.0,8.8,9.2
242,2017-12-05,271.0,10.3,10.3
242,2017-12-06,249.0,11.4,12.1
242,2017-12-07,232.0,12.8,15.2
242,2017-12-08,297.0,12.6,13.5
242,2017-12-09,292.0,11.0,11.9
242,2017-12-10,126.0,3.0,9.6
242,2017-12-11,58.0,6.6,7.9
242,2017-12-12,305.0,4.1,9.0
242,2017-12-13,215.0,8.3,10.4
242,2017-12-14,260.0,9.4,10.0
242,2017-12-15,182.0,2.7,5.0
242,2017-12-16,327.0,9.7,9.9
242,2017-12-17,257.0,4.8,7.6
242,2017-12-18,343.0,7.0,7.3
242,2017-12-19,265.0,4.5,4.7
242,2017-12-20,260.0,4.8,5.0
242,2017-12-21,277.0,3.5,3.9
242,2017-12-22,262.0,2.2,2.8
242,2017-12-23,258.0,11.0,11.0
242,2017-12-24,239.0,12.4,12.5
242,2017-12-25,211.0,12.6,13.0
242,2017-12-26,224.0,11.6,13.2
242,2017-12-27,157.0,0.8,9.7
242,2017-12-28,285.0,12.4,12.8
242,2017-12-29,222.0,7.2,11.2
242,2017-12-30,245.0,8.9,11.1
242,2017-12-31,219.0,11.4,11.6
242,2018-01-01,239.0,10.3,11.0
242,2018-01-02,235.0,7.0,9.3
242,2018-01-03,265.0,17.0,18.0
242,2018-01-04,254.0,10.4,11.6
242,2018-01-05,246.0,7.9,9.3
242,2018-01-06,27.0,5.1,7.3
242,2018-01-07,70.0,9.3,9.4
242,2018-01-08,88.0,11.7,11.8
242,2018-01-09,116.0,6.9,7.3
242,2018-01-10,145.0,5.1,5.2
242,2018-01-11,46.0,1.4,3.0
242,2018-01-12,85.0,2.1,3.0
242,2018-01-13,118.0,6.4,6.5
242,2018-01-14,122.0,7.6,8.5
242,2018-01-15,206.0,9.1,11.3
242,2018-01-16,270.0,13.9,14.0
242,2018-01-17,283.0,14.6,15.0
242,2018-01-18,271.0,8.4,12.1
242,2018-01-19,269.0,8.3,8.6
242,2018-01-20,256.0,5.1,7.2
242,2018-01-21,286.0,1.8,6.9
242,2018-01-22,264.0,5.8,8.4
242,2018-01-23,218.0,10.6,11.1
242,2018-01-24,218.0,14.2,14.7
242,2018-01-25,215.0,8.7,8.9
242,2018-01-26,215.0,3.4,4.0
242,2018-01-27,215.0,9.6,10.0
242,2018-01-28,246.0,11.3,11.5
242,2018-01-29,258.0,10.8,12.6
242,2018-01-30,250.0,6.7,7.8
242,2018-01-31,247.0,11.0,12.3
242,2018-02-01,266.0,11.1,11.5
242,2018-02-02,351.0,7.1,7.8
242,2018-02-03,44.0,2.8,6.5
